# Name: PhysicalDice1
# PositionX.PositionY.PositionZ.RotationX.RotationY.RotationZ.RotationW
42,8.102.-66,9.0,3189003.-0,1892394.0,06514187.0,9264165
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
47,28513.52,56734.-81,53864.-0,0001777818.-0,2011631.-2,048801E-06.0,9795578
